var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
hv102_11_0	-15.7292075780807	0.801735719835752	7.032211e-42	0.0034633399709022	3.5161055e-41	hv102_11	usual resident
hv102_11_1	15.7292075765499	0.801735716995422	7.032208e-42	0.00346333997090187	3.5161055e-41	hv102_11	usual resident
hv102_12_0	-16.5044033738704	0.876881632403166	3.488942e-36	0.00301354671413634	1.4823776187399e-35	hv102_12	usual resident
hv102_12_1	16.5044033681762	0.876881614404511	3.488936e-36	0.00301354671413634	1.4823776187399e-35	hv102_12	usual resident
hv103_01_0	-1.94838817730465	1.05147723190302	0.0647747806870253	7.30400031404899e-4	0.150759002837944	hv103_01	slept last night
hv103_01_1	2.03059053972953	1.04767625858516	0.053453279993044	8.22778802471724e-4	0.128742225065319	hv103_01	slept last night
hv103_01_9	-12.1635415318528	0.683727844204155	4.061856e-50	1.05134041292643e-4	2.51950030188679e-49	hv103_01	slept last night
hv103_02_0	-1.79949338593865	1.0612460020682	0.0909084335020083	3.95285963052827e-4	0.196515554633295	hv103_02	slept last night
hv103_02_1	1.79949338593863	1.06124600206816	0.0909084335020007	3.95285963052716e-4	0.196515554633295	hv103_02	slept last night
hv103_03_0	-0.568884683195459	1.07288327946544	0.596311604639755	6.22954273721277e-5	0.773043590600434	hv103_03	slept last night
hv103_03_1	0.623338902261144	1.0680419367415	0.559879369973788	7.629119494168e-5	0.748973928296573	hv103_03	slept last night
hv103_03_9	-10.8131918117867	0.899549311689955	9.536973e-28	3.11859181253427e-5	3.55776439574468e-27	hv103_03	slept last night
hv103_04_0	1.6483407081574	0.887480149888089	0.0642159407470177	0.00407595506868519	0.149590721137871	hv103_04	slept last night
hv103_04_1	-1.63451351720849	0.88726171828056	0.0664039219009182	0.00402184864338295	0.154141495674682	hv103_04	slept last night
hv103_04_9	-9.56170639794836	0.789112518745665	6.521445e-28	1.51457235395558e-5	2.43627845880682e-27	hv103_04	slept last night
hv103_05_0	-13.815540880192	0.436102211092558	2.097652e-97	8.06817173643393e-4	4.88214580530973e-96	hv103_05	slept last night
hv103_05_1	13.8004873958529	0.430084119520257	1.093683e-98	8.27196964486854e-4	2.68821148598131e-97	hv103_05	slept last night
hv103_05_9	-10.3684273668967	1.03162318541891	1.173584e-20	1.99863342990048e-5	3.91194666666667e-20	hv103_05	slept last night
hv103_06_0	-12.4123427172022	0.557059533780009	1.526282e-64	1.91682042078534e-4	1.42851304626335e-63	hv103_06	slept last night
hv103_06_1	12.3983921630437	0.543891910342383	2.314814e-66	1.988015934552e-4	2.26318246096654e-65	hv103_06	slept last night
hv103_06_9	-9.1037182182681	1.04344185041513	2.214038e-16	7.07534733090931e-6	7.06665041262136e-16	hv103_06	slept last night
hv103_07_0	-11.3497378241181	0.892084314785487	2.6384e-29	5.09885004921218e-5	1.01447251461988e-28	hv103_07	slept last night
hv103_07_1	12.6670636493664	0.751165325841456	6.128478e-44	1.79775000315963e-4	3.23652553012048e-43	hv103_07	slept last night
hv103_07_9	-12.8885568220658	0.956866045436552	6.61599e-32	1.28552655765279e-4	2.64037233687405e-31	hv103_07	slept last night
hv103_08_0	-13.1398034673825	0.564285979303349	4.425147e-63	2.45028400727709e-4	3.65979138679245e-62	hv103_08	slept last night
hv103_08_1	-1.57305336138198	1.08106771005287	0.146972511428832	0.00106277088241724	0.29444084470694	hv103_08	slept last night
hv103_08_9	3.08660840119085	1.03687182064498	0.00321555277568856	0.00287478112981621	0.00927292083340012	hv103_08	slept last night
hv103_09_0	-13.2032516434944	0.590347075281076	1.476516e-56	3.57444574308308e-4	1.05810274659401e-55	hv103_09	slept last night
hv103_09_1	-1.63426181991922	1.10063206822469	0.13914521881713	0.00156856735420863	0.282370312877355	hv103_09	slept last night
hv103_09_9	3.47032115369731	0.960382093202742	3.81343737379957e-4	0.00465969646179343	0.00113711341191529	hv103_09	slept last night
hv103_10_0	-12.4123940831334	1.05619786047887	8.12241e-24	9.36635930290919e-5	2.8293958013245e-23	hv103_10	slept last night
hv103_10_1	13.5255072387601	0.722362846747665	1.847532e-43	4.03446356983084e-4	9.660057972167e-43	hv103_10	slept last night
hv103_10_9	-13.5610637566348	0.846036866337256	4.952368e-36	3.08777208515743e-4	2.10076255483871e-35	hv103_10	slept last night
hv103_11_0	-13.1388595740079	0.85631388270174	1.045732e-31	1.54816643759825e-4	4.1419806626506e-31	hv103_11	slept last night
hv103_11_1	13.1388595701755	0.85631388067199	1.045732e-31	1.54816643760158e-4	4.1419806626506e-31	hv103_11	slept last night
hv103_12_0	-13.9692403477884	0.77584056564392	1.401385e-34	4.87122370018023e-4	5.86885756369427e-34	hv103_12	slept last night
hv103_12_1	13.933713746337	0.75126308591003	1.197199e-35	5.2349135016283e-4	5.05398614767255e-35	hv103_12	slept last night
hv103_12_9	-11.5609316612123	1.13345638286102	1.358084e-17	3.53162980987198e-5	4.38791267813268e-17	hv103_12	slept last night
hv104_01_1	0.841221761122764	0.4342136358969	0.0535562133242978	0.00191448326645782	0.128742225065319	hv104_01	sex of household member
hv104_01_2	-0.841221761122765	0.434213635896902	0.0535562133242983	0.0019144832664576	0.128742225065319	hv104_01	sex of household member
hv104_02_1	-0.0736553735885447	0.436993731476785	0.866254992180492	2.57579479359116e-5	0.944156912322709	hv104_02	sex of household member
hv104_02_2	0.073655373588544	0.436993731476786	0.866254992180493	2.57579479359116e-5	0.944156912322709	hv104_02	sex of household member
hv104_03_1	0.261943731815613	0.40188943412795	0.515007662363435	3.55330215987548e-4	0.714602004078975	hv104_03	sex of household member
hv104_03_2	-0.261943731815614	0.401889434127951	0.515007662363435	3.55330215987437e-4	0.714602004078975	hv104_03	sex of household member
hv104_04_1	0.146629882462792	0.461760226346737	0.751044187876335	1.21242660775067e-4	0.882507950817226	hv104_04	sex of household member
hv104_04_2	-0.146629882462791	0.461760226346736	0.751044187876336	1.21242660775178e-4	0.882507950817226	hv104_04	sex of household member
