nodes.male,keep
sh17a_06_4,0
sh17a_07_4,0
hv109_13_1,0
sh19a_03_4,0
sh19a_04_4,0
sh19a_05_4,0
sh19a_06_4,0
sh19a_07_4,0
ha52_01_3,0
ha61_02_2,1
ha63_03_3,0
ha60_02_2,0
hc33_02_3,0
hb63_03_3,0
hml12_12_1,0
v536_10,0
sh19b_05,0
ha53_2,0
hv113_9,0
hml7_3_16,0
mv483c_98,0
sh17a_09_1,0
sh19a_06_3,0
sh19a_07_3,0
ha52_1_3,0
ha61_1_1,0
sh15a_9,0
v633b_1,0
v633d_1,0
sh15a_03_0,0
sh15a_04_0,0
sh15a_06_0,0
sh15a_07_0,0
hml8_1_1,0
sh19a_2,0
v762bg_1,0
v762bu_1,1
v762bv_1,0
v784q_1,0
v784r_1,0
v784u_1,0
hv122_10_1,0
sh19a_08_2,0
ha61_3_3,0
ha4_3,0
hovidx_02,0
mv034a_1_2,0
hv130_01_1,0
hv130_02_1,0
hb55_1_0,0
hb55_2_0,0
hv226_8,0
hb61_2_3,1
hb64_1_3,1
hml32_05_1,0
hml32_07_1,0
hml35_07_1,0
v138,0
v137,0
v139_1,0
v139_2,0
v139_3,0
v139_4,0
v139_5,0
v139_6,0
v139_7,0
v139_9,0
v139_10,0
v140_1,0
v140_2,0
v116_21,0
v116_31,0
v119_1,0
v120_0,0
v121_1,0
v122_1,0
v123_0,0
v123_1,0
v124_1,0
v125_1,0
v153_1,0
v116_97,0
v119_7,0
v120_7,0
v121_7,0
v122_7,0
v123_7,0
v124_7,0
v125_7,0
v139_97,0
v140_7,0
v153_7,0
v762ag_9,0
hv249_1,0
v847_1,0
hv109_02_1,0
sh19b_06,0
ha52_02_1,0
ha52_03_1,0
ha63_01_1,0
hv121_08_9,1
hv126_01_9,0
hv125_02_9,0
hv126_02_9,0
hv129_02_9,0
hv126_04_9,0
hv211_9,0
v605_7,0
hv126_05_9,0
hv126_06_9,0
hb0,1
hv202_11,0
hv202_12,0
hv202_13,0
hv202_31,0
hv202_32,0
v474c_9,0
v474d_9,0
v474e_9,0
v474f_9,0
v474x_9,0
v762bo_9,0
mv474a_1,0
mv474z_1,0
hv122_09_1,0
v023_2,0
v023_3,0
v463z_0,0
hb4,0
hb13_1_3,0
hb3_2,0
hb13_2_0,0
hb12b_2,0
hml6_2_8,0
hc61_1_3,0
hc55_1_3,0
hc33_2_3,0
hv127_06,0
hml8_2_9,0
hc52_2_2,0
v307_06_1,0
v312_6,1
v307_09_1,0
v507,1
hml4_2,0
ha70_3,0
sh18_1,0
hml7_1_14,1
hml12_02_3,0
hv125_10_0,0
hv126_10_2,0
sh18_02_1,0
sh18_03_1,0
sh18_04_1,0
ha33_2_6,0
hml16_13,1
ha32_04,0
hc0_03,0
hc3_03,0
hc6_03,0
hc9_03,0
hc12_03,0
hc56_03,0
v023_4,0
v023_5,0
v023_6,0
v023_7,0
v150_99,0
v630a_1,0
v630d_1,0
v630e_1,0
v754i_0,0
mv762ap_1,0
sh03_05_2,0
sh03_08_2,0
sh03_09_3,0
sh03_09_4,0
sh03_09_5,0
hv121_10_0,0
hv110_11_1,0
hv125_03_0,0
hv125_04_0,0
hv125_06_0,0
hv125_09_0,0
hv122_13_0,0
hv125_12_1,0
hv126_12_0,0
sh20a_05_0,0
ha50_04_2,0
hc15_03_2,0
hc52_01_2,0
hc52_02_2,0
hb70_02,0
sh17b_05,1
ha53_03,0
hb57_9,0
hb68_2,0
v767a_99,0
mv784f_9,0
mv793_9,0
sh17a_08_4,0
hv116_09_0,0
hv116_09_1,0
ha65_03_1,0
ha55_01_4,0
ha61_03_2,0
hc61_02_3,0
hb61_02_1,0
hb61_02_3,0
hb63_02_2,0
hb63_03_2,0
hb61_01_3,0
hb68_01_2,0
hb68_02_2,0
hb68_03_2,0
hml8_3_0,0
hml32_03_1,0
mv022,0
ha53_1,0
ha55_1_3,0
ha55_2_3,1
ha55_3_0,0
hc62_2,0
hml12_05_0,0
hml7_2_16,0
v762be_9,0
v762bn_9,0
v784f_9,0
hv116_01_2,0
hv122_09_9,0
sh19a_04_3,0
sh19a_05_3,0
sh23_03_1,0
sh23_04_1,0
sh23_05_1,0
sh25_03_1,0
sh25_04_1,0
sh25_05_1,0
sh25_06_1,0
hv008,0
sh15b_06,0
sh20a_1,0
hml8_0,0
sh16_1,0
v754b_1,0
v754c_1,0
sh03_08_7,0
sh15a_08_0,0
hv125_05_0,0
sh16_03_1,0
sh16_04_1,0
sh16_05_1,0
sh16_06_1,0
ha69_3,0
sh17a_0,0
v762bp_1,0
g102_1,0
mv784g_1,0
sh19a_02_0,0
hb61_03_3,0
v014_5,0
hv130_03_1,0
hv130_04_1,0
hc19_01,0
hc19_02,0
ha69_2,0
hb67,0
hml30_05,0
v150_9,0
v770c_1,0
v770f_1,0
v770o_1,0
hb61_1_1,0
hb61_2_1,0
hb63_2_2,0
hb60_2_2,0
hb64_2_3,0
hml8_3_1,0
hml33_05_4,0
hml33_07_4,0
hml35_08_1,0
v139_11,0
v116_11,0
v116_22,0
v120_1,0
v127_11,0
v127_33,0
v127_34,0
v127_35,0
v128_21,0
v128_31,0
v128_32,0
v129_11,0
v129_31,0
v161_1,0
v161_7,0
v113_97,0
v127_97,0
v128_97,0
v129_97,0
v161_97,0
v504_2,0
v532_6,0
v762aw_9,0
v784r_9,0
hv134_1,0
hv130_05_1,0
hv235_2,0
sh17b_06,1
sh19b_04,0
v150_104,0
sh17a_3,0
hv122_2,0
mv784c_1,0
sh17a_01_3,0
sh17a_02_3,0
sh17a_03_3,0
sh17a_04_3,0
sh17a_05_3,0
sh17a_06_3,0
sh17a_07_3,0
sh17a_08_3,0
hv125_01_9,0
ha52_01_1,0
mv034a_1_1,0
v744d_1,0
slangi_3,0
mv313a_0,0
mv313a_8,0
hv126_08_9,0
hb6_01,0
hb6_02,0
hb6_03,0
hb12_01,0
hb12a_01,0
hb40_01,0
hb12_02,0
hb12a_02,0
hb40_02,0
hb12_03,0
hb12a_03,0
hb40_03,0
hb12b_01,0
hb41_01,0
hb12b_02,0
hb41_02,0
hb12b_03,0
hb41_03,0
hv202_21,0
hv202_41,0
hv202_43,0
hv202_61,0
hv202_96,0
hv237e_9,0
ha61_01_2,1
hc17_3,0
hc18_3,0
hc31_3,0
hc32_3,0
v784o_9,0
v762bf_9,0
mv634b_1,0
mv648_1,0
hml8_1_9,0
hc55_2_3,0
hc5_2,0
hb13_2_3,0
hb4_2,0
hb13_6,0
v762ai_1,0
hc15_2_0,1
hml7_31,0
ha65_02_1,0
hv126_07_1,0
hv126_09_1,0
hv030,0
sh111h_1,0
v784s_9,0
hml8_3_9,0
hb55_0,0
v307_02_1,0
v312_2,1
sh111g_1,0
v474b_9,0
v474z_9,0
hv130_1,0
hv133_1,0
v774a_1,0
mv3b25b_1,0
v508,0
hb70_3,0
v024_16,0
v024_17,0
v024_18,0
hv253a_0,0
sh121g_1,0
v150_17,0
mv023_21,0
mv463e_1,0
hv125_08_0,0
sh18_07_1,0
sh18_08_1,0
ha64_2_3,0
v604_7,1
hv110_01_0,0
hv110_02_0,0
hv128_12,0
ha4_04,0
ha5_04,0
ha6_04,0
ha12_04,0
ha12a_04,0
ha12b_04,0
ha40_04,0
ha41_04,0
ha56_04,0
hv221_9,0
v630h_1,0
v630x_1,0
v754j_0,0
mv762aw_1,0
sh03_09_2,0
sh03_09_6,0
sh03_10_3,0
sh03_10_4,0
sh03_10_5,0
hv102_14_1,0
hv103_14_1,0
hv104_14_2,0
sh15a_06_4,0
sh15a_07_4,0
sh15a_09_1,0
hv109_14_0,0
hv109_14_3,0
hv110_12_1,0
hv117_14_1,0
hv118_14_1,0
hv121_11_1,0
hv126_04_3,0
sh20a_04_3,0
sh18a_05_2,0
hml12_09_3,0
ha54_04_1,0
hc33_01_3,0
mv023,1
hb70_03,0
hv106_10_9,0
hc5_02,0
hc13_03_0,0
hc55_02_9,1
hb55_01_0,0
hb55_02_0,0
hb55_03_0,0
hb57_03_9,0
hml30_04,0
hv253b_9,0
hv253c_9,0
hv253x_9,0
hv253z_9,0
v784t_9,0
mv762ae_1,0
mv784o_1,0
hv109_11_9,0
hv116_08_9,0
ha55_03_4,0
ha63_03_2,0
ha68_01_4,1
ha68_02_4,1
ha68_03_4,0
hc68_02_2,0
hc68_03_0,1
hc68_03_1,0
hb52_01_3,0
hb61_01_1,0
hb52_02_3,0
hb52_03_3,0
hb61_03_1,0
hb63_01_2,0
hb63_02_3,0
hb68_01_3,0
hb68_02_3,0
hb68_03_3,0
hv123,0
hv113_0,0
ha13_3_3,0
ha57_2_9,0
hb33_02_6,0
hb33_03_6,0
hml12_07_0,0
hml12_08_0,0
hv243b_9,0
sh19a_4,0
s105_4,0
mv307_09_0,1
sh17a_02_6,0
sh17a_03_6,0
sh17a_04_6,0
sh17a_05_6,0
sh17a_06_6,0
sh19a_03_6,0
sh19a_05_6,0
sh19a_06_6,0
sh19a_07_6,0
sh23_06_1,0
sh23_07_1,0
sh25_07_1,0
ha63_3_2,0
ha61_2_2,0
ha52_3_3,0
ha57_1_9,0
v033,0
sh15b_04,0
v101_1,0
v101_2,0
v101_3,0
sh15a_0,0
v754d_1,0
sh03_02_1,0
sh03_04_7,0
sh03_05_7,0
sh15a_02_0,1
hv125_07_0,0
hv126_09_3,0
sh20a_03_0,0
sh20a_04_0,0
sh20a_06_0,0
ha54_01_0,1
sh16_02_1,0
sh16_07_1,0
sh16_08_1,0
v024_20,0
sh110d_1,0
hml17_6,0
v762bq_1,0
v762bw_1,0
hv122_08_3,0
sh17a_10_1,0
hv122_05_1,0
hv115_02_2,0
sh19a_02_2,0
sh19a_08_0,0
sh19a_09_1,0
hb60_02_2,0
v014_4,0
hml17_5,0
seduc_0,0
v304_05_0,0
hv129_02_2,0
hv126_01_3,0
hv140_06_0,0
hv140_06_2,0
ha52_2_3,0
ha55_2_4,0
hb65_01_1,0
hb61_02_2,0
hml16a_09,0
hb55_1_3,0
hb63_1_2,0
hb55_2_3,0
hb56_3,0
hb55_3_0,0
hml4_3,0
hml30_06,0
hb65_1_5,1
hml7_2_12,1
v770g_1,0
v770n_1,0
ha33_1_3,0
hb52_1_3,0
hb55_1_4,0
hb55_2_4,0
hb63_3_2,0
hml7_3_12,0
hml33_03_4,0
hml33_06_0,0
hml33_06_4,0
hml33_08_4,0
hml35_03_1,0
v141_0,0
v141_1,0
v141_3,0
v116_96,0
v119_0,0
v121_0,0
v127_31,0
v127_96,0
v128_11,0
v128_22,0
v128_96,0
v129_32,0
v160_0,0
v160_1,0
v161_5,0
v161_95,0
v161_96,0
v141_7,0
v160_7,0
s105_1,0
v770b_9,0
v770k_9,0
v770m_9,0
v770t_9,0
v770x_9,0
sh15a_01_9,0
sh15a_02_9,0
v536_3,1
hv109_01_1,0
hv109_13_5,0
hv134_03_1,0
hv134_04_1,0
hv134_05_1,0
hv134_06_1,0
hv134_07_1,0
hv134_08_1,0
hv134_09_1,0
hv138_05_1,0
hv138_06_1,0
hv138_08_1,0
sh17b,1
hv114_03,0
sh19b,0
sh17b_02,1
sh17b_03,1
sh17b_04,1
sh19b_03,0
sh118g_1,0
sh19a_3,0
mv762bu_1,0
mv784p_1,0
ha52_02_3,0
ha52_03_3,0
hb61_3_3,0
hml33_04_0,0
hml33_07_0,0
hv126_09_9,0
hml12_09_0,0
v304_17_1,0
v384c_9,0
v743c_9,0
strans_1,0
hv126_07_9,0
hv129_08_2,0
hv129_07_2,0
hc62_01,0
hb5_01,0
hb5_02,0
hb5_03,0
mv022_1,0
mv022_2,0
mv022_3,0
mv022_4,0
mv022_5,0
mv022_6,0
mv022_7,0
mv022_9,0
mv022_10,0
mv022_11,0
mv022_12,0
mv022_13,0
mv022_14,0
mv022_15,0
mv022_16,0
mv022_17,0
mv022_18,0
hv202_42,1
s105_0,0
v762bb_9,0
slangi_2,0
mv476_1,0
mv784f_1,0
hv106_09_1,0
sh110b_1,0
v770c_9,0
hml3_1_9,1
mv313b_0,0
mv313b_3,0
mv313b_8,0
hv129_03_2,0
hc53_1,0
hc52_2_1,0
hb4_1,0
mv762bc_1,0
mv762bn_1,0
hc61_1_1,0
hc61_1_2,0
hc61_2_2,0
hc61_2_3,0
hml3_3_0,0
hv024_2,0
hv024_6,0
hc27_3_2,0
hml7_1_31,0
mv762ag_9,0
mv634c_9,0
mv634d_9,0
hv126_06_1,0
hv129_5,0
hml8_9,0
mv634b_9,0
mv747a_1,0
hv126_08_1,0
hv127_04,0
hv127_07,0
v767a_97,0
hv239_2,0
hb33_1_2,0
v307_14_1,0
v476_1,0
v482a_1,0
v482b_1,0
v113_11,0
v113_12,0
v113_13,0
v113_31,0
v113_32,0
v113_41,0
v113_42,0
v113_43,0
v113_51,0
v128_33,0
v849_1,0
v212,0
hv126_01_2,0
mv023_22,0
mv023_23,0
mv463c_1,0
mv463d_1,0
sh21_03_1,0
sh21_04_1,0
sh21_05_1,0
sh21_06_1,0
sh21_07_1,0
mv538,0
hv128_13,0
hml12_12_0,0
hc11_03,0
v023_9,0
v023_10,0
v023_11,0
sh03_1,0
sh03_2,0
sh03_3,0
sh03_4,0
sh03_5,0
sh15a_4,0
s108_1,0
v361_4,0
v305_14_1,0
v630b_1,0
v630c_1,0
v630f_1,0
v630g_1,0
v630i_1,0
v765a_0,0
mv762aq_1,0
sh03_10_2,1
sh03_10_6,0
sh03_11_2,0
sh03_11_3,1
sh03_11_4,0
sh03_11_5,0
sh03_11_6,1
sh03_12_2,0
sh03_12_3,0
sh03_12_4,0
sh03_12_5,0
sh03_12_6,0
sh15a_01_4,0
sh15a_02_4,0
sh15a_03_4,0
sh15a_04_4,0
hv129_11_0,0
sh15a_06_2,0
hv121_11_0,0
hv121_12_0,0
hv121_12_1,0
hv110_13_1,0
hv120_14_1,0
hv122_14_0,0
sh18a_04_4,0
hv126_06_3,0
sh18a_06_4,0
hv125_13_1,0
hv126_13_0,0
sh20a_06_4,0
sh18a_03_3,0
sh18a_03_4,0
sh18a_04_3,0
sh20a_04_4,0
sh18a_06_2,0
sh18a_07_2,0
hml12_03_3,0
hml12_04_3,0
hml12_05_3,0
hml12_06_3,0
hml12_07_3,0
hml12_11_3,0
hml12_12_3,0
hml18_07_1,0
hml19_14_1,0
ha35_02_1,0
ha35_03_1,0
ha55_02_4,0
hc52_03_2,0
mv512,0
v536_11,1
ha65_01_1,0
hc13_01_3,0
hc13_02_3,0
hc5_01,0
hml30_03,0
hc55_03_0,0
hc57_03_9,0
hc71_03,0
hc72_03,0
hc73_03,0
hb57_01_9,0
hb57_02_9,0
v025_3,0
v025_4,0
hv232b_9,0
hv232y_9,0
hv253z_0,0
v190_6,0
v190_7,0
v190_8,0
v190_9,0
v190_10,0
hb66_1,0
v513_8,0
v014_7,0
v151_4,0
mv762bb_9,0
v777_11,0
mv784o_9,0
mv252_9,0
mv743b_9,0
sh17a_01_9,0
hv122_10_9,0
hv121_13_2,0
ha65_01_2,0
hml17_02_2,0
hc68_01_4,0
hc68_02_4,0
hb33_01_3,0
hb55_03_4,1
hml7_3_21,0
hml19_13_0,0
hml20_13_0,1
hml20_13_1,0
mv034_1,1
hv123_08,0
hv114_05,0
ha57_3_9,0
hb55_01,1
hb57_01,0
hb55_02,0
hb55_03,0
sh110p_1,0
sh110q_1,0
hb68_4,0
hv111_02_9,0
hv113_02_9,0
v605_11,1
v739_10,1
mv463f_1,0
hv115_02_0,1
sh17a_01_6,0
hv113_04_9,0
sh19a_04_6,0
ha55_3_3,0
ha61_1_2,1
ha55_3_4,0
sh15b_02,0
sh15b_03,0
sh15b_05,0
sh15b_07,0
sh18b_05,0
sh18b_06,0
sh18b_07,0
sh20b_05,0
sh20b_06,0
v101_4,0
v101_6,0
v101_7,0
sh14_0,0
sh14_1,0
sh18a_1,0
v754o_1,0
mm1_01_2,0
mm1_02_2,0
mm1_03_2,0
mm1_04_2,0
mm1_05_2,0
mm1_06_2,0
mm1_07_2,0
mm1_08_2,0
mm1_09_2,0
sh03_02_13,0
sh03_07_7,0
sh03_09_7,0
sh14_01_0,0
sh14_01_1,0
sh14_02_0,0
sh14_02_1,0
sh14_03_0,0
sh14_03_1,0
sh14_04_0,0
sh14_04_1,0
sh15a_09_0,0
sh18a_03_0,0
sh18a_04_0,0
sh18a_05_0,0
sh18a_06_0,0
sh18a_07_0,0
sh20a_07_0,0
sh20a_07_1,0
sh03_01_2,0
sh10_05_1,0
sh14_05_1,0
sh14_06_1,0
sh14_07_1,0
sh16_09_1,0
sh16_10_1,0
hc61_02_0,0
sh03_01_1,0
v024_19,0
v024_21,0
hv237x_0,0
v604_3,1
sh18_0,0
sh19a_0,0
mv717_3,0
sm302d_1,0
sh17a_09_0,0
sh19a_09_0,0
sh17a_09_2,0
sh17a_10_0,0
sh17a_11_1,0
hv122_12_1,0
sh18_02_0,0
sh18_03_0,0
sh18_04_0,0
sh18_05_0,0
sh18_06_0,0
sh18_07_0,0
sh18_08_0,0
sh19a_11_0,0
sh19a_01_1,0
sh19a_10_1,0
sh19a_11_1,0
v602_8,0
hv140_06_1,0
hc68_01_2,0
hml8_2_1,0
ho101_01_1,0
ho101_02_1,0
ho101_03_1,0
ho102_01_1,0
ho102_02_1,0
ho102_03_1,0
ho104_01_1,0
ho104_02_1,0
ho104_03_1,0
ho106_01_1,0
ho106_02_1,0
hc19_03,0
hb69_2,0
hb55_3_3,0
v770l_1,0
v854b_1,0
hml31_03_1,0
hml31_03_2,0
hb52_2_3,0
hb61_2_2,0
hb61_3_1,0
hml7_3_11,0
hml7_3_14,0
hml32_08_1,0
shivwgt,0
v139_12,0
v141_2,0
v127_32,0
v128_23,0
v129_96,0
v161_2,0
v161_9,0
sh110e_1,0
hv109_1,0
v731_3,1
v770p_9,0
sh15a_03_9,0
sh15a_05_9,0
v480_8,0
v770j_1,0
v770s_1,0
hv109_14_1,0
hv138_03_1,0
hv138_04_1,0
hv138_07_1,0
hv139_05_1,0
hv139_06_1,0
hv139_07_1,0
hv140_05_1,0
sh17b_01,1
sh17b_08,1
hv237z_1,0
hv253c_0,1
hv253c_8,0
sh106a_1,0
hb55_6,0
g100_1,0
mv762at_1,0
mv762bt_1,0
mv854a_1,0
sh16_01_1,0
sh18_09_1,0
ha68_01_2,0
ha68_02_2,0
hml3_4_1,0
hml7_2_26,0
hml8_4_2,0
hml7_4_98,1
hml10_4_1,0
hml21_4_1,0
chl5_01_1,0
chl5_02_1,0
chl5_03_1,0
chl5_04_1,0
chl7_01_1,0
chl7_02_1,0
chl7_03_1,0
chl7_04_1,0
hml12_0,0
hv106_05_9,0
hv112_05,0
hv125_07_9,0
hv125_08_9,0
hv125_09_9,0
hc52_01_1,0
shlangi_3,1
shtrans_1,0
mv463c_9,0
v744d_9,0
mv312a_5,0
mv313a_1,0
hv129_05_2,0
hv129_06_2,0
hc57_01,0
hb3_01,0
hb11_01,0
hb3_02,0
hb11_02,0
hb3_03,0
hb11_03,0
mv022_19,0
hv202_51,0
hv202_62,1
mv714a_9,0
mv717_99,0
mv784r_1,0
hb69_02,0
hv121_09_9,0
hc0_3,0
hc3_3,0
hc6_3,0
hc9_3,0
hc12_3,0
hc56_3,0
v770l_9,0
v770n_9,0
hv113_07_9,0
hv129_2,0
sh20a_4,0
v463b_9,0
v463z_9,0
v759a_1,0
v759b_1,0
v759c_1,0
mv762ap_9,0
v762bo_0,0
slangi_4,0
slangi_5,0
mv313c_0,0
mv313c_8,0
mv3b15f_1,0
mv3b15j_1,0
mv3b15y_1,0
mv634c_1,0
mv634d_1,0
mv762bp_1,0
sh15a_06_9,0
hv125_03_9,0
hv129_04_2,0
hml18_03_9,0
hml18_04_9,0
ha33_1_6,0
hc15_1_0,1
hc53_2,0
hc5_1,0
hc52_1_1,0
hb11_2,0
hml6_3_8,0
v754wp_1,0
mv784b_1,0
ha65_2_2,0
hb65_2_2,0
hb33_1_3,0
hml33_05_0,0
hv024_1,0
hv024_3,0
hv024_4,0
hv024_5,0
hv024_7,0
sm434a_1,0
hv125_11_0,0
hc15_3_2,0
ha70_01,0
ha70_02,0
ha70_03,0
v770e_1,0
sh03_04_9,0
sh03_05_9,0
sh03_06_9,0
sh03_07_9,0
sh03_08_9,0
hv122_11_1,0
hv115_03_1,0
hv115_05_1,0
hml7_2_31,0
mv762av_1,0
hv129_03_9,0
hv126_05_1,0
sh24a_1,0
sh26a_1,0
sh28a_1,0
sh26a_03_1,0
sh26a_04_0,0
sh26a_04_1,0
sh26a_05_1,0
sh26a_06_0,0
sh26a_06_1,0
sh28a_03_0,0
sh28a_03_1,0
sh28a_04_0,0
sh28a_04_1,0
sh28a_05_0,0
sh28a_05_1,0
sh28a_06_0,0
sh28a_06_1,0
sh24a_06_0,0
hv127_03,0
sm602_2,0
sm604_1,0
sm613_1,0
sh111i_1,0
v307_07_1,0
v482c_1,0
mv762bv_1,0
v762bh_1,0
hc68_1_4,0
hb57_2_4,0
mv474g_1,0
sh17a_07_6,0
sh19a_02_3,0
hv140_07_0,0
hv112_02,0
hb11,0
hb13_0,0
hml17_01_2,0
hml6_3_1,0
hc61_2_1,0
hv138_1,0
mv762bg_1,0
mv784q_1,0
hv126_09_2,0
sh123a_1,1
ha33_02_6,0
v113_21,0
v113_61,0
v113_71,0
v113_96,0
v128_12,0
v128_34,0
v129_33,0
hv102_01_9,1
v837_1,0
sh23_1,0
sh23_01_1,0
sh23_02_1,0
v744b_9,0
ha66_3_2,0
v130_2,0
mv481e_1,0
hv134_0,0
hv133_03_1,0
hv133_04_1,0
hv133_05_1,0
hv133_06_1,0
hv133_07_1,0
hv133_08_1,0
hv133_09_1,0
hv802,0
v191a,0
v008a,1
hv046_1,0
hv201a_1,0
hv243e_1,0
v190a_1,0
v190a_2,0
v190a_3,0
v190a_4,0
v190a_5,0
hv113_02_0,0
hml7_2_13,0
hml7_1_15,1
v169a_1,0
v171a_1,0
v171b_0,0
v384d_1,0
v858_1,0
s106_1,0
mv023_24,0
mv023_25,0
mv023_26,0
mv304_17_1,0
mv463g_1,0
mv791a_1,0
mv791b_1,0
hml18_03_0,0
ha64_3_3,0
hml6_1_1,0
hml6_2_1,0
hml16_14,1
hv128_14,0
v023_12,0
hv026_0,0
hv207_9,0
hv209_9,0
v754n_0,0
v754x_0,0
s618a_1,0
mv630j_1,0
mv762ah_1,0
hv121_13_0,0
hv121_13_1,0
hv110_14_1,0
hv111_13_1,0
hv113_13_1,0
hv125_13_0,1
hv126_06_2,0
hv125_14_1,0
hv126_14_0,0
sh20a_03_4,0
sh18a_03_2,0
sh18a_04_2,0
sh20a_05_3,0
sh18a_06_3,0
sh18a_07_3,0
hml12_10_3,0
hml12_13_3,0
hml12_14_3,0
hml17_13_1,0
ha35_01_1,1
ha52_01_2,0
ha52_02_2,0
ha52_03_2,0
ha55_04_0,0
hc33_03_3,0
hc55_03_4,0
v536_12,1
ha65_02_2,1
hc8_03,0
hc70_03,1
hc55_03_9,1
hc63_03,0
hc64_03,0
hb55_02_3,0
hv026_2,0
hv237a_9,0
sh118b_1,0
v135_10,1
v135_11,0
sh17a_9,0
hb65_01_3,1
v014_8,0
v014_9,0
v014_10,0
mv463z_9,0
v463a_11,0
v463c_11,0
v481_11,0
v503_11,0
v605_13,0
v605_14,0
v605_15,0
v761_11,0
v762ad_11,1
v762aj_11,1
v762ak_11,1
v762as_11,1
mv762bn_9,0
v763a_11,0
v769_11,1
v778_11,0
v779_11,0
v781_11,0
v783_11,0
v784a_11,1
v784b_11,1
v784c_11,1
v785_11,0
v825_11,0
v828_11,0
mv304_15_1,0
mv313_2,0
mv483b_2,0
mv732_2,0
mv744b_9,0
mv744d_9,0
mv762an_1,0
hv116_07_2,0
hv116_08_2,0
hv116_09_2,0
hv116_09_9,0
ha35_03_0,0
ha35_02_99,0
ha35_03_99,0
ha61_01_9,0
ha61_02_9,0
hc55_02_3,0
hc68_03_2,1
hb55_02_4,0
hb63_02_6,0
s106,0
hv115_0,0
hv114_04,0
ha33_3_6,0
ha52_2_1,0
hb33_01_6,0
hb61_01,0
hb61_02,0
hb57_02,0
hml12_06_0,0
sh110j_9,0
mv307_13_0,0
v481e_1,0
v762bl_0,0
mv481f_1,0
mv762af_1,0
mv784k_1,0
sh17a_02_9,0
sh17a_09_4,0
hv113_03_9,0
hv113_05_9,0
sh19a_08_4,0
sh27_03_1,0
sh27_04_1,0
sh27_05_1,0
sh27_06_1,0
sh27_07_1,0
ha65_3_2,0
ha63_1_6,1
ha63_2_6,1
ha63_3_6,0
sh20b,0
mm3_02,0
mm3_03,0
mm3_04,0
mm3_05,0
mm3_06,0
mm3_07,0
mm3_08,0
mm4_02,0
mm4_03,0
mm4_04,0
mm4_05,0
mm4_06,0
mm4_07,0
mm4_08,0
mm4_09,0
mv641_1,0
sh15b_01,0
sh15b_08,0
sh11_03,1
sh11_04,1
sh11_05,0
sh11_06,0
sh11_07,1
sh11_08,1
sh13_03,0
sh13_04,0
sh13_05,0
sh13_06,0
sh13_07,1
sh13_08,0
sh18b_03,0
sh18b_04,0
sh20b_03,0
sh20b_04,0
v101_9,0
v101_10,0
v101_11,0
v101_12,0
sh28d_1,0
sh16_0,0
sh12_9,0
sh18a_3,0
v717_5,0
mm2_01_1,0
mm2_02_1,0
mm2_03_1,0
mm2_04_1,0
mm2_05_1,0
mm2_06_1,0
mm2_07_1,0
mm2_08_1,0
mm2_09_1,0
sh03_02_12,0
sh03_03_12,0
sh03_03_13,0
sh03_04_12,0
sh03_04_13,0
sh03_05_12,0
sh03_05_13,0
sh03_06_12,0
sh03_06_13,0
sh03_07_13,0
sh03_08_12,0
sh03_08_13,0
sh03_09_12,0
sh03_09_13,0
sh03_10_7,0
sh15a_07_2,0
sh10_03_0,0
sh10_03_1,0
sh10_04_0,1
sh10_04_1,0
sh10_05_0,1
sh10_06_0,1
sh10_06_1,0
sh10_07_0,0
sh10_07_1,0
sh10_08_0,0
sh10_08_1,0
sh12_03_0,0
sh12_03_1,0
sh12_04_0,0
sh12_04_1,0
sh12_05_0,0
sh12_05_1,0
sh12_06_0,0
sh12_06_1,0
sh12_07_0,0
sh12_07_1,0
sh12_08_0,0
sh12_08_1,0
sh16_03_0,0
sh16_04_0,0
sh18a_08_0,0
sh18a_08_1,0
hv126_12_2,0
sh20a_08_0,0
sh20a_08_1,0
sh14_06_0,0
sh14_07_0,0
hml12_08_3,0
sh14_08_1,0
sh20a_03_2,0
sh20a_05_2,0
hc55_01_3,0
hv114_08,0
sregion_3,0
sregion_4,0
sregion_5,0
hb64_3,0
sm105_0,0
v784i_1,0
sm105_1,0
mv717_4,0
mv717_6,0
sh17a_10_2,0
sh17a_11_0,0
sh17a_12_0,0
sh17a_12_1,0
sh19a_01_0,0
sh19a_10_0,0
sh19a_09_2,0
sh19a_12_0,0
sh19a_12_1,0
hv140_07_2,0
hb64_01_3,0
hb64_02_3,0
hb69_03,0
hovidx_03,0
hml17_4,0
hb65_1,0
hml5_1_0,0
hv140_03_2,0
sh209_03_1,0
sh209_04_1,0
ha35_2_94,0
hc61_02_2,0
hc68_01_3,0
hc68_02_3,0
hb65_01_2,0
ho101_04_1,0
ho102_04_1,0
ho104_04_1,0
ho106_03_1,0
ho106_04_1,0
hb69_3,0
ha53_3,0
hc13_03_3,0
hc62_02,0
hml30_08,0
hv215_31,0
sh118h_1,0
hml7_2_11,0
hml7_3_13,0
hml7_1_17,1
hml7_1_18,1
v770h_1,0
s1007c_1,0
mv717_96,1
ha61_3_1,0
hb55_3_4,0
hb61_3_2,0
hml31_04_2,0
hml31_05_2,0
hml31_06_2,0
hml31_07_2,0
hml31_08_2,0
hv108_08,0
v116_99,0
v119_9,0
v120_9,0
v121_9,0
v122_9,0
v123_9,0
v124_9,0
v125_9,0
v127_21,0
v127_99,0
v128_99,0
v129_99,0
