var	Estimate	SE	P.Val	Nag.R2	FDR	varOrig	varlabel
hb65_02_3	-11.5956878221084	1.08105316546429	5.610755e-23	5.81166239713715e-5	1.65868641848907e-22	hb65_02	result of man individual interview
hb65_02_4	-13.1422531992618	0.557731839458545	1.46144e-70	2.42626806782775e-4	9.4280315835141e-70	hb65_02	result of man individual interview
hb65_02_5	-12.189319747228	0.833471153390453	4.826766e-37	5.46345401809534e-5	1.70890501e-36	hb65_02	result of man individual interview
hb65_02_6	-12.005040938346	0.672199839042701	2.77622e-49	6.43686034083046e-5	1.22864260119048e-48	hb65_02	result of man individual interview
hb65_02_7	-13.1435686263477	0.564589810082976	1.571486e-69	1.84363286645617e-4	1.00291831845494e-68	hb65_02	result of man individual interview
hb65_03_1	-1.83648771344301	1.12616389808773	0.104721962401998	0.00663413132659496	0.208882036340404	hb65_03	result of man individual interview
hb65_03_2	-14.4781003556049	0.633026215133202	9.752263e-55	6.94884647355121e-4	4.73908989575163e-54	hb65_03	result of man individual interview
hb65_03_4	-13.611444843364	0.699324250501968	7.538984e-46	4.10731749126425e-4	3.14900820449438e-45	hb65_03	result of man individual interview
hb65_03_5	-11.2737145277632	1.12740765432523	6.045884e-19	3.71146338487005e-5	1.68672223414634e-18	hb65_03	result of man individual interview
hb65_03_6	3.65216964956458	0.858915836314493	3.42343248551347e-5	0.0178370426515788	9.08232668324448e-5	hb65_03	result of man individual interview
hb65_03_7	-12.4984290483357	0.893567757739919	2.003025e-30	1.36071584293962e-4	6.37794041755889e-30	hb65_03	result of man individual interview
hb68_01_0	-0.312052125892809	0.485716097221977	0.52094216141744	2.97665704371064e-4	0.66952549181308	hb68_01	highest educational level (cs for prelimnary & final report)
hb68_01_1	0.105587112526207	0.593846789823237	0.85896808006326	2.22007856834905e-5	0.914306037977142	hb68_01	highest educational level (cs for prelimnary & final report)
hb68_01_2	-15.3331491463678	0.298509673614597	1.022424e-178	0.00173807960439487	1.520344488e-175	hb68_01	highest educational level (cs for prelimnary & final report)
hb68_01_3	1.3657809097052	0.603077636770156	0.0240637921980335	0.00321920079407545	0.0560420657767828	hb68_01	highest educational level (cs for prelimnary & final report)
hb68_01_4	-14.3215177603456	0.385578535704301	4.91453e-132	9.69932985235622e-4	1.55487364042553e-130	hb68_01	highest educational level (cs for prelimnary & final report)
hb68_01_8	-10.0685466771135	1.03658117356124	3.566441e-20	7.86430118049353e-6	1.01111492221163e-19	hb68_01	highest educational level (cs for prelimnary & final report)
hb68_02_0	-0.208828410982037	0.858487990197081	0.807974701867114	1.19363682341223e-4	0.88484242615644	hb68_02	highest educational level (cs for prelimnary & final report)
hb68_02_1	-0.424842365057871	0.86636738154122	0.624224375025031	3.00302420680576e-4	0.751292307294392	hb68_02	highest educational level (cs for prelimnary & final report)
hb68_02_2	-16.3200225317806	0.434669586727012	3.47859e-116	0.0037382387529481	6.08548627058823e-115	hb68_02	highest educational level (cs for prelimnary & final report)
hb68_02_3	0.514337220574569	1.10472530522567	0.641850037883545	3.88928187398885e-4	0.76131884480715994	hb68_02	highest educational level (cs for prelimnary & final report)
hb68_02_4	2.2792242982411	0.976268610410355	0.0202137539615523	0.00662795472646682	0.0473352002217768	hb68_02	highest educational level (cs for prelimnary & final report)
hb68_03_0	-0.135912481973985	1.06219986402991	0.898330814455326	6.56787108028745e-5	0.942074939968041	hb68_03	highest educational level (cs for prelimnary & final report)
hb68_03_1	0.567492800915121	1.16125200322275	0.625665782923204	9.83194362191631e-4	0.752285310419679	hb68_03	highest educational level (cs for prelimnary & final report)
hb68_03_2	-16.7330329117638	0.548908441991607	2.388346e-72	0.00731030804518584	1.56797814657837e-71	hb68_03	highest educational level (cs for prelimnary & final report)
hb68_03_3	-15.7182376443759	0.573733938318372	1.440548e-65	0.00534966486726085	8.41687574066798e-65	hb68_03	highest educational level (cs for prelimnary & final report)
hb68_03_4	2.71108409963112	0.943027846852991	0.00453774755248624	0.0154061054243232	0.0112742366091012	hb68_03	highest educational level (cs for prelimnary & final report)
hml3_1_0	-0.529932955672556	0.629720496256661	0.400579355741213	6.81882016820734e-4	0.564202582016687	hml3_1	net observed
hml3_1_1	0.529932955672555	0.629720496256662	0.400579355741214	6.81882016820623e-4	0.564202582016687	hml3_1	net observed
hml3_2_0	-0.662347339909714	1.02771229105652	0.519727160282485	3.90831136086067e-4	0.669480386862647	hml3_2	net observed
hml3_2_1	0.662347339909714	1.02771229105653	0.519727160282486	3.90831136085956e-4	0.669480386862647	hml3_2	net observed
hml3_3_0	-0.797969798196245	1.03630760275721	0.442133793060221	0.00109142787669092	0.600687939954821	hml3_3	net observed
hml3_3_1	0.797969798196244	1.03630760275722	0.442133793060223	0.00109142787669081	0.600687939954821	hml3_3	net observed
hml5_1_0	16.4588410398688	0.763972986756207	9.518429e-40	0.00440764990072207	3.53405840774032e-39	hml5_1	was net treated with insecticide when bought
hml5_1_1	-15.4394967876353	0.786557853009498	2.028745e-36	0.00316933884437975	7.08155825117371e-36	hml5_1	was net treated with insecticide when bought
